Investigator,,Time (s),Electrode,Amplitude (mV)
,,00002.998400,C1_21,0.026
,,00002.998800,C1_44,0.031
,,00002.998880,C1_22,0.025
,,00002.999360,C1_14,0.018
,,00002.999440,C1_32,0.033
,,00002.999600,C1_11,0.025
,,00003.000000,C1_23,0.02
,,00003.001040,C1_42,0.017
,,00003.001520,C1_44,0.018
,,00003.001600,C1_21,0.056
,,00003.002000,C1_11,0.035
,,00003.002080,C1_34,0.023
,,00003.002400,C1_31,0.026
,,00003.002400,C1_32,0.046
,,00003.003040,C1_14,0.012
,,00003.003040,C1_23,0.026
,,00003.003840,C1_22,0.022
,,00003.004800,C1_11,0.041
,,00003.004880,C1_21,0.033
,,00003.005760,C1_44,0.018
,,00003.006160,C1_32,0.053
,,00003.007040,C1_24,0.022
,,00003.007280,C1_34,0.031
,,00003.007600,C1_12,0.037
,,00003.007600,C1_21,0.051
,,00003.007680,C1_31,0.029
,,00003.007760,C1_11,0.027
,,00003.009760,C1_43,0.015
,,00003.010320,C1_34,0.013
,,00003.010400,C1_21,0.047
,,00003.010800,C1_11,0.047
,,00003.011280,C1_32,0.034
,,00003.013040,C1_11,0.034
,,00003.013280,C1_21,0.023
,,00003.013520,C1_32,0.028
,,00003.014480,C1_31,0.021
,,00003.015520,C1_11,0.024
,,00003.015680,C1_21,0.041
,,00003.017680,C1_43,0.019
,,00003.017840,C1_11,0.027
,,00003.018080,C1_21,0.037
,,00003.018400,C1_32,0.031
,,00003.020320,C1_43,0.035
,,00003.021040,C1_21,0.033
,,00003.021040,C1_32,0.049
,,00003.022000,C1_11,0.034
,,00003.022320,C1_12,0.032
,,00003.022720,C1_33,0.018
,,00003.023440,C1_43,0.021
,,00003.024240,C1_32,0.037
,,00003.025040,C1_21,0.028
,,00003.026720,C1_44,0.02
,,00003.028240,C1_21,0.035
,,00003.028400,C1_31,0.022
,,00003.029200,C1_24,0.018
,,00003.029840,C1_23,0.025
,,00003.030480,C1_43,0.049
,,00003.031360,C1_32,0.03
,,00003.032320,C1_31,0.034
,,00003.032800,C1_11,0.027
,,00003.032960,C1_21,0.025
,,00003.033280,C1_43,0.016
,,00003.034160,C1_32,0.187
,,00003.035200,C1_31,0.017
,,00003.036160,C1_21,0.041
,,00003.037040,C1_32,0.049
,,00003.038640,C1_31,0.016
,,00003.038640,C1_43,0.035
,,00003.038720,C1_21,0.016
,,00003.038800,C1_11,0.022
,,00003.039600,C1_32,0.013
,,00003.040080,C1_12,0.027
,,00003.041440,C1_43,0.014
,,00003.043120,C1_33,0.016
,,00003.043840,C1_21,0.031
,,00003.043920,C1_31,0.033
,,00003.045120,C1_11,0.032
,,00003.046080,C1_21,0.044
,,00003.046160,C1_32,0.019
,,00003.047920,C1_43,0.084
,,00003.048480,C1_21,0.023
,,00003.048720,C1_32,0.032
,,00003.048960,C1_44,0.016
,,00003.050240,C1_43,0.013
,,00003.051760,C1_11,0.038
,,00003.052800,C1_21,0.048
,,00003.053280,C1_12,0.028
,,00003.054320,C1_31,0.017
,,00003.054320,C1_32,0.031
,,00003.055040,C1_43,0.058
,,00003.055680,C1_21,0.042
,,00003.056480,C1_11,0.037
,,00003.057600,C1_32,0.032
,,00003.057600,C1_43,0.023
,,00003.058880,C1_21,0.018
,,00003.061840,C1_21,0.021
,,00003.062480,C1_31,0.044
,,00003.063440,C1_12,0.029
,,00003.064400,C1_21,0.07
,,00003.066160,C1_43,0.063
,,00003.066720,C1_11,0.032
,,00003.067040,C1_32,0.023
,,00003.067680,C1_31,0.019
,,00003.068320,C1_21,0.05
,,00003.068400,C1_43,0.03
,,00003.069120,C1_11,0.039
,,00003.071120,C1_21,0.034
,,00003.072480,C1_32,0.034
,,00003.073680,C1_11,0.042
,,00003.073920,C1_43,0.019
,,00003.074320,C1_44,0.028
