Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.147120,A1_31,0.029
,,00003.147360,A1_44,0.012
,,00003.147520,A1_11,0.048
,,00003.147680,A1_13,0.029
,,00003.148000,A1_12,0.039
,,00003.148160,A1_43,0.014
,,00003.148480,A1_24,0.03
,,00003.148560,A1_21,0.021
,,00003.149360,A1_14,0.018
,,00003.149440,A1_31,0.019
,,00003.149520,A1_22,0.039
,,00003.150000,A1_44,0.017
,,00003.150080,A1_23,0.016
,,00003.150320,A1_12,0.042
,,00003.150480,A1_11,0.039
,,00003.150480,A1_43,0.019
,,00003.150640,A1_13,0.022
,,00003.151680,A1_34,0.02
,,00003.152000,A1_31,0.038
,,00003.152000,A1_33,0.028
,,00003.152080,A1_22,0.024
,,00003.152640,A1_12,0.033
,,00003.152720,A1_23,0.021
,,00003.152800,A1_11,0.033
,,00003.152880,A1_13,0.028
,,00003.152960,A1_21,0.02
,,00003.152960,A1_24,0.021
,,00003.153040,A1_42,0.015
,,00003.153840,A1_44,0.022
,,00003.154000,A1_34,0.014
,,00003.154640,A1_22,0.033
,,00003.154880,A1_12,0.058
,,00003.155040,A1_23,0.074
,,00003.155520,A1_11,0.033
,,00003.155600,A1_13,0.02
,,00003.155760,A1_24,0.038
,,00003.155760,A1_33,0.021
,,00003.155760,A1_43,0.017
,,00003.155840,A1_41,0.009
,,00003.156480,A1_42,0.016
,,00003.156640,A1_31,0.027
,,00003.157040,A1_34,0.019
,,00003.157280,A1_12,0.046
,,00003.157360,A1_21,0.012
,,00003.157520,A1_22,0.021
,,00003.157760,A1_11,0.048
,,00003.157760,A1_23,0.024
,,00003.158080,A1_41,0.017
,,00003.158160,A1_13,0.032
,,00003.158160,A1_14,0.015
,,00003.158240,A1_24,0.029
,,00003.158320,A1_44,0.023
,,00003.158720,A1_33,0.018
,,00003.158960,A1_31,0.044
,,00003.159120,A1_43,0.021
,,00003.159680,A1_12,0.028
,,00003.159920,A1_21,0.016
,,00003.160400,A1_34,0.019
,,00003.160560,A1_24,0.026
,,00003.160640,A1_23,0.025
,,00003.160720,A1_11,0.035
,,00003.160880,A1_44,0.017
,,00003.161040,A1_33,0.024
,,00003.161040,A1_41,0.013
,,00003.161120,A1_22,0.028
,,00003.162080,A1_12,0.025
,,00003.162240,A1_31,0.032
,,00003.162880,A1_13,0.026
,,00003.162880,A1_24,0.027
,,00003.163200,A1_14,0.016
,,00003.163360,A1_34,0.018
,,00003.163520,A1_41,0.014
,,00003.163600,A1_11,0.025
,,00003.163600,A1_23,0.019
,,00003.163600,A1_44,0.036
,,00003.163920,A1_21,0.017
,,00003.164160,A1_22,0.019
,,00003.164400,A1_43,0.02
,,00003.164560,A1_31,0.06
,,00003.164800,A1_12,0.056
,,00003.165920,A1_11,0.053
,,00003.166000,A1_23,0.019
,,00003.166080,A1_34,0.016
,,00003.166480,A1_13,0.031
,,00003.166480,A1_24,0.026
,,00003.166800,A1_21,0.016
,,00003.166800,A1_44,0.017
,,00003.167040,A1_33,0.017
,,00003.167120,A1_12,0.036
,,00003.167360,A1_31,0.037
,,00003.167760,A1_41,0.013
,,00003.168560,A1_11,0.034
,,00003.168800,A1_34,0.02
,,00003.168960,A1_14,0.016
,,00003.169120,A1_23,0.02
,,00003.169120,A1_24,0.035
,,00003.169280,A1_13,0.033
,,00003.170080,A1_22,0.045
,,00003.170160,A1_12,0.037
,,00003.170960,A1_44,0.016
,,00003.171120,A1_31,0.025
,,00003.171200,A1_11,0.024
,,00003.171440,A1_24,0.017
,,00003.171840,A1_34,0.017
,,00003.172640,A1_33,0.021
,,00003.173520,A1_12,0.022
,,00003.173520,A1_23,0.016
,,00003.173600,A1_44,0.016
,,00003.173840,A1_24,0.022
,,00003.173920,A1_22,0.039
,,00003.174160,A1_34,0.016
,,00003.174240,A1_13,0.017
,,00003.174480,A1_11,0.024
,,00003.174480,A1_31,0.031
,,00003.176000,A1_12,0.038
,,00003.176000,A1_23,0.037
,,00003.176080,A1_24,0.032
,,00003.176480,A1_33,0.022
,,00003.176560,A1_34,0.023
,,00003.176720,A1_13,0.02
,,00003.176880,A1_11,0.032
,,00003.176880,A1_22,0.017
,,00003.177520,A1_44,0.019
,,00003.177920,A1_31,0.032
,,00003.178480,A1_24,0.022
,,00003.178560,A1_21,0.017
,,00003.178880,A1_12,0.027
,,00003.179120,A1_22,0.018
,,00003.179360,A1_13,0.022
,,00003.179440,A1_11,0.037
,,00003.179440,A1_34,0.016
,,00003.179440,A1_41,0.011
