Investigator,,Time (s),Electrode,Amplitude (mV)
,,00007.975760,D2_42,0.013
,,00007.981520,D2_33,0.045
,,00008.041760,D2_42,0.011
,,00008.083520,D2_33,0.048
,,00008.107280,D2_23,0.01
,,00008.151600,D2_12,0.016
,,00008.164400,D2_13,0.012
,,00008.165600,D2_33,0.049
,,00008.166880,D2_42,0.013
,,00008.215680,D2_14,0.011
,,00008.247840,D2_13,0.013
,,00008.248560,D2_33,0.048
,,00008.299360,D2_42,0.014
,,00008.319520,D2_13,0.011
,,00008.345760,D2_33,0.05
,,00008.416000,D2_13,0.014
,,00008.436240,D2_33,0.051
,,00008.443920,D2_12,0.013
,,00008.458080,D2_13,0.011
,,00008.471520,D2_44,0.02
,,00008.527680,D2_33,0.05
,,00008.617120,D2_42,0.013
,,00008.630960,D2_33,0.051
,,00008.710560,D2_33,0.049
,,00008.755040,D2_42,0.014
,,00008.795360,D2_33,0.049
,,00008.821120,D2_42,0.013
,,00008.878640,D2_42,0.012
,,00008.897840,D2_33,0.046
,,00008.987120,D2_33,0.049
,,00008.989600,D2_33,0.01
,,00008.998160,D2_22,0.035
,,00009.014240,D2_13,0.012
,,00009.014640,D2_42,0.015
,,00009.083040,D2_12,0.016
,,00009.083120,D2_33,0.051
,,00009.094000,D2_13,0.013
,,00009.147360,D2_12,0.013
,,00009.160000,D2_13,0.011
,,00009.188240,D2_33,0.049
,,00009.266720,D2_13,0.011
,,00009.268880,D2_42,0.014
,,00009.279840,D2_33,0.049
,,00009.286560,D2_44,0.022
,,00009.296240,D2_11,0.011
,,00009.329760,D2_42,0.011
,,00009.346640,D2_13,0.012
,,00009.352000,D2_14,0.01
,,00009.359760,D2_12,0.021
,,00009.374000,D2_33,0.051
,,00009.406880,D2_23,0.011
,,00009.410880,D2_12,0.015
,,00009.486080,D2_33,0.054
,,00009.498240,D2_12,0.016
,,00009.516480,D2_12,0.017
,,00009.534240,D2_44,0.021
,,00009.572000,D2_33,0.048
,,00009.574240,D2_33,0.01
,,00009.597360,D2_42,0.014
,,00009.656080,D2_33,0.047
,,00009.662400,D2_13,0.01
,,00009.742560,D2_33,0.051
,,00009.759520,D2_13,0.01
,,00009.821920,D2_13,0.013
,,00009.826720,D2_33,0.05
,,00009.910000,D2_33,0.043
,,00009.946400,D2_42,0.015
,,00009.956880,D2_12,0.016
,,00009.997680,D2_13,0.014
,,00010.010960,D2_42,0.013
,,00010.024160,D2_33,0.053
,,00010.071280,D2_23,0.01
,,00010.078720,D2_42,0.014
,,00010.109600,D2_33,0.051
,,00010.175840,D2_23,0.012
,,00010.197040,D2_33,0.045
,,00010.268880,D2_42,0.012
,,00010.271120,D2_33,0.051
,,00010.319120,D2_13,0.012
,,00010.341920,D2_13,0.012
,,00010.352640,D2_12,0.017
,,00010.356000,D2_42,0.014
,,00010.364240,D2_33,0.053
,,00010.390800,D2_12,0.012
,,00010.426480,D2_23,0.013
,,00010.462640,D2_33,0.048
,,00010.465920,D2_13,0.014
,,00010.494000,D2_42,0.012
,,00010.511280,D2_12,0.014
,,00010.522240,D2_13,0.011
,,00010.535840,D2_33,0.05
,,00010.551680,D2_42,0.014
,,00010.567920,D2_12,0.01
,,00010.592800,D2_24,0.01
,,00010.608480,D2_42,0.013
,,00010.630560,D2_33,0.051
,,00010.668480,D2_12,0.014
,,00010.678000,D2_13,0.01
,,00010.712400,D2_12,0.013
,,00010.720480,D2_33,0.05
,,00010.729200,D2_42,0.013
,,00010.730000,D2_23,0.01
,,00010.741040,D2_13,0.012
,,00010.772160,D2_12,0.012
,,00010.794400,D2_42,0.014
,,00010.829680,D2_33,0.05
,,00010.866000,D2_42,0.012
,,00010.867280,D2_12,0.013
,,00010.875200,D2_23,0.01
,,00010.933040,D2_13,0.012
,,00010.935440,D2_33,0.049
,,00010.962000,D2_12,0.012
,,00010.992800,D2_42,0.011
,,00011.013440,D2_12,0.016
,,00011.022720,D2_13,0.012
,,00011.025840,D2_33,0.052
,,00011.120640,D2_33,0.052
,,00011.186960,D2_13,0.012
,,00011.218320,D2_33,0.05
,,00011.302240,D2_33,0.047
,,00011.325600,D2_42,0.014
,,00011.331520,D2_13,0.011
,,00011.376640,D2_33,0.047
,,00011.380400,D2_13,0.012
,,00011.393840,D2_12,0.015
,,00011.437040,D2_13,0.012
,,00011.466000,D2_33,0.051
,,00011.486640,D2_23,0.009
,,00011.487920,D2_13,0.014
,,00011.544160,D2_13,0.014
,,00011.554800,D2_33,0.046
,,00011.642000,D2_13,0.011
,,00011.649360,D2_33,0.05
,,00011.676000,D2_42,0.013
,,00011.702400,D2_12,0.015
,,00011.742160,D2_42,0.012
,,00011.748800,D2_13,0.014
,,00011.753120,D2_33,0.05
,,00011.801280,D2_11,0.01
,,00011.812080,D2_12,0.014
,,00011.822240,D2_12,0.015
,,00011.862160,D2_33,0.05
,,00011.871920,D2_42,0.012
,,00011.895920,D2_13,0.011
,,00011.934960,D2_42,0.012
,,00011.949920,D2_23,0.011
,,00011.954320,D2_33,0.048
,,00011.959200,D2_13,0.011
,,00011.998880,D2_42,0.014
,,00012.022240,D2_13,0.01
,,00012.038720,D2_33,0.048
,,00012.095280,D2_13,0.011
,,00012.096880,D2_12,0.016
,,00012.119760,D2_13,0.013
,,00012.120000,D2_33,0.05
,,00012.188160,D2_13,0.012
,,00012.201920,D2_42,0.014
,,00012.208320,D2_33,0.048
,,00012.287360,D2_13,0.011
,,00012.304800,D2_33,0.05
,,00012.327600,D2_42,0.011
,,00012.373040,D2_13,0.012
,,00012.392720,D2_42,0.014
,,00012.414160,D2_33,0.048
,,00012.442560,D2_13,0.012
,,00012.450640,D2_12,0.016
,,00012.489120,D2_12,0.017
,,00012.499520,D2_12,0.013
,,00012.534960,D2_33,0.052
,,00012.537360,D2_42,0.011
,,00012.620720,D2_33,0.05
,,00012.640400,D2_12,0.016
,,00012.652240,D2_13,0.013
,,00012.721280,D2_33,0.051
,,00012.734320,D2_12,0.012
,,00012.813280,D2_42,0.011
,,00012.819760,D2_33,0.05
,,00012.871440,D2_42,0.013
,,00012.890480,D2_13,0.013
,,00012.929200,D2_33,0.053
,,00012.965920,D2_13,0.011
,,00012.969920,D2_12,0.012
,,00012.985440,D2_14,0.022
,,00013.019280,D2_33,0.049
,,00013.046800,D2_13,0.014
,,00013.057360,D2_42,0.013
,,00013.099680,D2_33,0.05
,,00013.102320,D2_13,0.012
,,00013.196080,D2_33,0.051
,,00013.240800,D2_12,0.016
,,00013.248240,D2_13,0.011
,,00013.263360,D2_42,0.015
,,00013.283680,D2_33,0.051
,,00013.306080,D2_13,0.012
,,00013.334080,D2_12,0.013
,,00013.340160,D2_42,0.012
,,00013.347520,D2_13,0.011
,,00013.371920,D2_33,0.049
,,00013.386560,D2_12,0.02
,,00013.406000,D2_42,0.016
,,00013.470560,D2_33,0.05
,,00013.470800,D2_42,0.013
,,00013.476720,D2_12,0.013
,,00013.559920,D2_42,0.012
,,00013.583360,D2_33,0.05
,,00013.617840,D2_13,0.011
,,00013.646720,D2_12,0.013
,,00013.658960,D2_13,0.011
,,00013.661520,D2_33,0.049
,,00013.710000,D2_42,0.014
,,00013.758400,D2_33,0.048
,,00013.767200,D2_42,0.011
,,00013.780480,D2_13,0.011
,,00013.818320,D2_13,0.012
,,00013.833920,D2_12,0.02
,,00013.847840,D2_33,0.048
,,00013.890480,D2_42,0.012
,,00013.915440,D2_13,0.011
,,00013.918560,D2_23,0.01
,,00013.930160,D2_33,0.051
,,00013.958480,D2_42,0.013
,,00013.971280,D2_23,0.012
,,00014.015920,D2_33,0.05
,,00014.031440,D2_42,0.012
,,00014.072400,D2_23,0.009
,,00014.109840,D2_33,0.048
,,00014.246960,D2_13,0.012
,,00014.266160,D2_33,0.053
,,00014.295920,D2_12,0.011
,,00014.317360,D2_42,0.014
,,00014.327680,D2_13,0.013
,,00014.371120,D2_33,0.052
,,00014.455680,D2_42,0.011
,,00014.465760,D2_33,0.052
,,00014.523920,D2_23,0.01
,,00014.535840,D2_12,0.013
,,00014.545520,D2_42,0.011
,,00014.557200,D2_33,0.051
,,00014.578880,D2_13,0.013
,,00014.650880,D2_12,0.015
,,00014.654480,D2_42,0.012
,,00014.659600,D2_33,0.052
,,00014.750160,D2_33,0.05
,,00014.751600,D2_44,0.02
,,00014.752960,D2_42,0.016
,,00014.771520,D2_13,0.012
,,00014.779920,D2_12,0.013
,,00014.811440,D2_42,0.011
,,00014.839200,D2_13,0.013
,,00014.853360,D2_33,0.05
,,00014.879520,D2_42,0.013
,,00014.927600,D2_33,0.05
,,00014.949200,D2_42,0.014
,,00014.988560,D2_13,0.014
,,00015.020080,D2_42,0.014
,,00015.037200,D2_13,0.015
,,00015.037680,D2_33,0.051
,,00015.083280,D2_23,0.011
,,00015.110720,D2_33,0.048
,,00015.123040,D2_12,0.013
,,00015.174400,D2_13,0.012
,,00015.186400,D2_23,0.011
,,00015.219840,D2_33,0.053
,,00015.244160,D2_13,0.01
,,00015.297200,D2_42,0.015
,,00015.312320,D2_33,0.048
,,00015.348480,D2_12,0.017
,,00015.372000,D2_12,0.013
,,00015.403520,D2_33,0.049
,,00015.409600,D2_12,0.012
,,00015.426160,D2_44,0.024
,,00015.485280,D2_12,0.013
,,00015.515120,D2_33,0.051
,,00015.603760,D2_33,0.052
,,00015.608880,D2_42,0.015
,,00015.653920,D2_23,0.01
,,00015.687920,D2_33,0.053
,,00015.690160,D2_33,0.009
,,00015.729360,D2_13,0.012
,,00015.751440,D2_42,0.015
,,00015.756320,D2_23,0.012
,,00015.757760,D2_13,0.014
,,00015.784000,D2_12,0.015
,,00015.788480,D2_12,0.011
,,00015.790880,D2_33,0.051
,,00015.795600,D2_13,0.009
,,00015.856960,D2_23,0.012
,,00015.873520,D2_33,0.049
,,00015.907360,D2_13,0.011
,,00015.960560,D2_33,0.049
,,00015.965440,D2_42,0.013
