Investigator,,Time (s),Electrode,Amplitude (mV)
,,00012.415840,C4_13,0.024
,,00012.415920,C4_23,0.031
,,00012.416080,C4_12,0.024
,,00012.416400,C4_32,0.025
,,00012.416720,C4_31,0.019
,,00012.417040,C4_33,0.038
,,00012.417360,C4_34,0.028
,,00012.418000,C4_42,0.035
,,00012.418240,C4_23,0.022
,,00012.419760,C4_31,0.01
,,00012.419760,C4_34,0.143
,,00012.420160,C4_13,0.029
,,00012.420400,C4_42,0.116
,,00012.420480,C4_33,0.177
,,00012.421200,C4_32,0.034
,,00012.421280,C4_23,0.021
,,00012.422320,C4_34,0.159
,,00012.422640,C4_42,0.038
,,00012.422800,C4_31,0.01
,,00012.422880,C4_44,0.026
,,00012.423200,C4_12,0.022
,,00012.423520,C4_33,0.155
,,00012.424080,C4_32,0.03
,,00012.424240,C4_13,0.013
,,00012.424640,C4_23,0.045
,,00012.425040,C4_34,0.018
,,00012.425360,C4_44,0.02
,,00012.426480,C4_21,0.015
,,00012.426480,C4_32,0.039
,,00012.426560,C4_41,0.009
,,00012.426640,C4_33,0.132
,,00012.426880,C4_42,0.027
,,00012.426960,C4_13,0.031
,,00012.426960,C4_23,0.04
,,00012.427280,C4_12,0.018
,,00012.427360,C4_31,0.02
,,00012.427600,C4_34,0.152
,,00012.429280,C4_13,0.025
,,00012.429520,C4_23,0.05
,,00012.429600,C4_42,0.061
,,00012.429680,C4_33,0.08
,,00012.429760,C4_32,0.028
,,00012.429840,C4_34,0.106
,,00012.429840,C4_44,0.038
,,00012.431280,C4_43,0.014
,,00012.431920,C4_33,0.115
,,00012.432160,C4_42,0.072
,,00012.432240,C4_34,0.135
,,00012.432320,C4_31,0.021
,,00012.432640,C4_32,0.029
,,00012.433920,C4_41,0.01
,,00012.434080,C4_23,0.051
,,00012.434320,C4_13,0.029
,,00012.434400,C4_33,0.154
,,00012.434640,C4_34,0.134
,,00012.434720,C4_42,0.106
,,00012.434800,C4_12,0.014
,,00012.435120,C4_32,0.035
,,00012.435280,C4_44,0.06
,,00012.435760,C4_31,0.014
,,00012.437680,C4_23,0.024
,,00012.437760,C4_42,0.069
,,00012.437920,C4_33,0.035
,,00012.438160,C4_13,0.021
,,00012.438160,C4_34,0.039
,,00012.439200,C4_44,0.025
,,00012.439760,C4_31,0.02
,,00012.440160,C4_23,0.028
,,00012.440560,C4_33,0.13
,,00012.440640,C4_42,0.087
,,00012.440640,C4_43,0.016
,,00012.440720,C4_32,0.022
,,00012.440960,C4_34,0.121
,,00012.442880,C4_33,0.054
,,00012.443040,C4_23,0.024
,,00012.443040,C4_42,0.043
,,00012.443760,C4_32,0.028
,,00012.443840,C4_34,0.028
,,00012.445280,C4_33,0.052
,,00012.445600,C4_13,0.031
,,00012.445600,C4_42,0.047
,,00012.446000,C4_12,0.014
,,00012.446080,C4_44,0.032
,,00012.446240,C4_34,0.127
,,00012.446800,C4_23,0.037
,,00012.447840,C4_42,0.051
,,00012.448240,C4_33,0.019
,,00012.449040,C4_32,0.027
,,00012.449040,C4_34,0.134
,,00012.449200,C4_12,0.029
,,00012.449680,C4_44,0.047
,,00012.450640,C4_42,0.043
,,00012.450720,C4_33,0.086
,,00012.451360,C4_23,0.089
,,00012.451360,C4_34,0.028
,,00012.452800,C4_32,0.019
,,00012.453040,C4_42,0.057
,,00012.453200,C4_13,0.024
,,00012.453280,C4_12,0.016
,,00012.453360,C4_44,0.02
,,00012.453600,C4_23,0.033
,,00012.453600,C4_33,0.073
,,00012.453680,C4_34,0.13
,,00012.454400,C4_43,0.017
,,00012.454720,C4_31,0.016
,,00012.456560,C4_42,0.058
,,00012.458880,C4_42,0.038
,,00012.459680,C4_33,0.043
,,00012.460480,C4_34,0.1
,,00012.461440,C4_42,0.06
,,00012.462160,C4_44,0.019
,,00012.463040,C4_33,0.033
,,00012.463360,C4_23,0.028
,,00012.463760,C4_42,0.1
,,00012.463840,C4_34,0.02
,,00012.466320,C4_42,0.017
,,00012.469040,C4_43,0.015
,,00012.474960,C4_42,0.055
,,00012.477200,C4_42,0.059
,,00012.479040,C4_34,0.021
,,00012.492320,C4_42,0.056
,,00012.784080,C4_42,0.021
,,00012.960800,C4_12,0.024
,,00012.997920,C4_23,0.032
,,00013.007360,C4_33,0.016
,,00013.052240,C4_23,0.023
,,00013.052800,C4_42,0.013
,,00013.058000,C4_34,0.029
,,00013.114240,C4_33,0.02
,,00013.166480,C4_32,0.019
,,00013.167280,C4_31,0.017
,,00013.212000,C4_12,0.025
,,00013.242160,C4_33,0.018
,,00013.249280,C4_12,0.028
,,00013.256720,C4_32,0.014
,,00013.317040,C4_32,0.015
,,00013.338000,C4_32,0.017
,,00013.460800,C4_33,0.016
,,00013.505760,C4_31,0.023
,,00013.534960,C4_34,0.032
,,00013.557040,C4_42,0.018
,,00013.561360,C4_33,0.023
,,00013.620800,C4_33,0.021
,,00013.625440,C4_23,0.045
,,00013.628560,C4_23,0.041
,,00013.630160,C4_12,0.032
,,00013.640320,C4_13,0.018
,,00013.648800,C4_33,0.016
,,00013.651920,C4_23,0.021
,,00013.665360,C4_32,0.021
,,00013.671840,C4_42,0.078
,,00013.676400,C4_13,0.03
,,00013.698560,C4_34,0.029
,,00013.699120,C4_33,0.017
,,00013.701920,C4_33,0.025
,,00013.721920,C4_23,0.045
,,00013.725840,C4_32,0.023
,,00013.727600,C4_42,0.019
,,00013.729360,C4_33,0.03
,,00013.729840,C4_32,0.021
,,00013.730320,C4_42,0.051
,,00013.738160,C4_33,0.023
,,00013.755040,C4_34,0.081
,,00013.768880,C4_42,0.061
,,00013.776000,C4_31,0.01
,,00013.788800,C4_42,0.067
,,00013.869840,C4_31,0.02
,,00014.071760,C4_42,0.014
,,00014.145680,C4_12,0.027
,,00014.196160,C4_32,0.026
,,00014.214000,C4_12,0.029
,,00014.230640,C4_42,0.014
,,00014.262880,C4_31,0.023
,,00014.277760,C4_32,0.018
,,00014.288400,C4_21,0.013
,,00014.534240,C4_33,0.02
,,00014.551200,C4_31,0.019
,,00014.565200,C4_32,0.018
,,00014.680080,C4_12,0.025
,,00014.683280,C4_33,0.022
,,00014.732400,C4_23,0.022
,,00014.758400,C4_33,0.015
,,00015.015520,C4_32,0.022
,,00015.041040,C4_42,0.058
,,00015.085280,C4_33,0.031
,,00015.092640,C4_33,0.018
,,00015.121760,C4_12,0.027
,,00015.165760,C4_12,0.035
,,00015.189440,C4_32,0.018
,,00015.193760,C4_42,0.017
,,00015.738400,C4_31,0.022
,,00015.741360,C4_42,0.015
,,00015.774080,C4_23,0.019
,,00015.834880,C4_32,0.021
,,00015.902720,C4_12,0.027
,,00015.905760,C4_42,0.034
,,00015.906160,C4_33,0.022
,,00015.919040,C4_34,0.024
,,00015.920080,C4_33,0.018
,,00015.924640,C4_42,0.017
,,00015.953360,C4_42,0.061
,,00016.041840,C4_32,0.019
,,00016.149840,C4_12,0.026
,,00016.215840,C4_42,0.017
,,00016.347120,C4_31,0.021
,,00016.398160,C4_42,0.014
,,00016.493280,C4_33,0.021
,,00016.516240,C4_33,0.024
,,00016.523040,C4_12,0.026
