Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.395920,A4_22,0.021
,,00003.433920,A4_42,0.035
,,00003.497120,A4_22,0.023
,,00003.552720,A4_22,0.022
,,00003.603120,A4_22,0.024
,,00003.666000,A4_22,0.023
,,00003.698560,A4_12,0.098
,,00003.703760,A4_42,0.036
,,00003.707440,A4_22,0.024
,,00003.712560,A4_14,0.022
,,00003.714480,A4_13,0.044
,,00003.721840,A4_31,0.029
,,00003.724160,A4_13,0.023
,,00003.724800,A4_23,0.017
,,00003.731760,A4_23,0.062
,,00003.751280,A4_22,0.023
,,00003.761440,A4_31,0.097
,,00003.773200,A4_42,0.039
,,00003.799200,A4_22,0.024
,,00003.876960,A4_22,0.02
,,00003.925280,A4_13,0.048
,,00003.934720,A4_22,0.025
,,00003.952160,A4_14,0.019
,,00003.955760,A4_23,0.017
,,00003.982880,A4_22,0.023
,,00004.000720,A4_42,0.038
,,00004.011600,A4_23,0.016
,,00004.048080,A4_14,0.017
,,00004.076880,A4_22,0.025
,,00004.140960,A4_22,0.032
,,00004.179120,A4_23,0.012
,,00004.180880,A4_13,0.033
,,00004.182000,A4_22,0.024
,,00004.189840,A4_31,0.092
,,00004.190640,A4_21,0.019
,,00004.219920,A4_42,0.04
,,00004.221680,A4_13,0.049
,,00004.230880,A4_22,0.022
,,00004.261440,A4_41,0.012
,,00004.292720,A4_22,0.021
,,00004.330480,A4_22,0.021
,,00004.354000,A4_12,0.022
,,00004.395440,A4_14,0.023
,,00004.397280,A4_22,0.025
,,00004.399200,A4_13,0.031
,,00004.433520,A4_31,0.026
,,00004.436000,A4_21,0.149
,,00004.436640,A4_31,0.138
,,00004.437120,A4_11,0.017
,,00004.439440,A4_31,0.035
,,00004.439600,A4_21,0.018
,,00004.439840,A4_22,0.024
,,00004.440720,A4_12,0.051
,,00004.440720,A4_41,0.017
,,00004.442320,A4_21,0.163
,,00004.443200,A4_23,0.014
,,00004.443680,A4_12,0.026
,,00004.444960,A4_24,0.024
,,00004.445600,A4_21,0.018
,,00004.447040,A4_31,0.027
,,00004.451760,A4_23,0.063
,,00004.461680,A4_42,0.038
,,00004.503600,A4_22,0.022
,,00004.576320,A4_22,0.027
,,00004.609200,A4_23,0.014
,,00004.627440,A4_22,0.023
,,00004.654800,A4_23,0.015
,,00004.670720,A4_22,0.025
,,00004.672800,A4_23,0.017
,,00004.673120,A4_42,0.039
,,00004.678880,A4_13,0.05
,,00004.711600,A4_22,0.02
,,00004.750400,A4_22,0.024
,,00004.757760,A4_23,0.015
,,00004.772720,A4_42,0.042
,,00004.804640,A4_22,0.027
,,00004.847360,A4_23,0.018
,,00004.868240,A4_14,0.021
,,00004.870880,A4_13,0.052
,,00004.908320,A4_22,0.027
,,00004.973120,A4_12,0.105
,,00004.974160,A4_22,0.021
,,00004.976080,A4_14,0.027
,,00004.981760,A4_13,0.049
,,00004.986720,A4_13,0.026
,,00004.997280,A4_42,0.037
,,00005.007280,A4_14,0.019
,,00005.010240,A4_22,0.024
,,00005.021680,A4_13,0.03
,,00005.025520,A4_23,0.019
,,00005.037680,A4_14,0.025
,,00005.041520,A4_23,0.063
,,00005.044000,A4_14,0.021
,,00005.047040,A4_13,0.047
,,00005.047440,A4_22,0.024
,,00005.127280,A4_22,0.02
,,00005.187360,A4_22,0.023
,,00005.241440,A4_23,0.015
,,00005.242000,A4_22,0.022
,,00005.256320,A4_42,0.016
,,00005.258320,A4_14,0.024
,,00005.287200,A4_22,0.023
,,00005.299200,A4_42,0.035
,,00005.346880,A4_22,0.024
,,00005.387760,A4_13,0.046
,,00005.390240,A4_22,0.021
,,00005.408560,A4_13,0.03
,,00005.441120,A4_22,0.022
,,00005.455120,A4_12,0.1
,,00005.457440,A4_14,0.02
,,00005.463280,A4_13,0.044
,,00005.463440,A4_42,0.036
,,00005.465840,A4_42,0.021
,,00005.469200,A4_42,0.021
,,00005.469840,A4_22,0.021
,,00005.470320,A4_31,0.021
,,00005.472320,A4_13,0.052
,,00005.472400,A4_14,0.027
,,00005.473680,A4_23,0.015
,,00005.481600,A4_23,0.062
,,00005.481840,A4_24,0.03
,,00005.484240,A4_23,0.014
,,00005.485680,A4_14,0.018
,,00005.490800,A4_13,0.027
,,00005.492400,A4_21,0.026
,,00005.492960,A4_31,0.031
,,00005.494800,A4_13,0.021
,,00005.495600,A4_23,0.014
,,00005.498880,A4_23,0.023
,,00005.500800,A4_22,0.019
,,00005.502960,A4_42,0.034
,,00005.503520,A4_31,0.029
,,00005.505520,A4_42,0.016
,,00005.508560,A4_12,0.113
,,00005.509920,A4_13,0.03
,,00005.510880,A4_31,0.091
,,00005.511360,A4_14,0.02
,,00005.511760,A4_12,0.021
,,00005.512640,A4_13,0.045
,,00005.513920,A4_42,0.019
,,00005.520720,A4_14,0.025
,,00005.521600,A4_41,0.011
,,00005.524080,A4_14,0.033
,,00005.527680,A4_23,0.019
,,00005.527920,A4_13,0.041
,,00005.536960,A4_23,0.052
,,00005.537200,A4_22,0.021
,,00005.539200,A4_31,0.088
,,00005.542560,A4_21,0.148
,,00005.543200,A4_42,0.019
,,00005.545520,A4_14,0.018
,,00005.551520,A4_31,0.14
,,00005.553040,A4_21,0.034
,,00005.554640,A4_31,0.141
,,00005.555520,A4_12,0.024
,,00005.557120,A4_31,0.035
,,00005.557920,A4_12,0.037
,,00005.561280,A4_23,0.015
,,00005.561840,A4_42,0.019
,,00005.562160,A4_14,0.024
,,00005.563920,A4_31,0.026
,,00005.565120,A4_12,0.033
,,00005.573440,A4_22,0.024
,,00005.578080,A4_31,0.091
,,00005.578240,A4_14,0.018
,,00005.579280,A4_12,0.085
,,00005.581520,A4_12,0.033
,,00005.581760,A4_23,0.017
,,00005.582480,A4_31,0.13
,,00005.582880,A4_13,0.067
,,00005.583280,A4_21,0.03
,,00005.585920,A4_13,0.054
,,00005.585920,A4_31,0.021
,,00005.586160,A4_12,0.101
,,00005.586960,A4_23,0.033
,,00005.588160,A4_31,0.13
,,00005.588320,A4_13,0.037
,,00005.588560,A4_14,0.036
,,00005.588560,A4_21,0.14
,,00005.588800,A4_12,0.028
,,00005.589920,A4_23,0.046
,,00005.590640,A4_24,0.026
,,00005.590880,A4_13,0.049
,,00005.591040,A4_12,0.049
,,00005.591120,A4_42,0.025
,,00005.591840,A4_21,0.02
,,00005.591920,A4_31,0.022
,,00005.593040,A4_23,0.02
