Investigator,,Time (s),Electrode,Amplitude (mV)
,,00005.983760,A1_31,0.049
,,00005.984640,A1_11,0.029
,,00005.984880,A1_33,0.067
,,00005.985040,A1_42,0.085
,,00005.985280,A1_32,0.038
,,00005.985680,A1_24,0.037
,,00005.985760,A1_12,0.064
,,00005.986000,A1_21,0.064
,,00005.986160,A1_22,0.031
,,00005.986880,A1_31,0.015
,,00005.987200,A1_11,0.022
,,00005.987600,A1_33,0.092
,,00005.987680,A1_42,0.053
,,00005.988000,A1_24,0.032
,,00005.988240,A1_21,0.126
,,00005.988400,A1_22,0.047
,,00005.988560,A1_32,0.052
,,00005.989120,A1_12,0.108
,,00005.990560,A1_42,0.042
,,00005.990720,A1_21,0.048
,,00005.990960,A1_32,0.079
,,00005.991040,A1_22,0.068
,,00005.991040,A1_31,0.089
,,00005.991120,A1_33,0.083
,,00005.991440,A1_11,0.026
,,00005.991440,A1_12,0.092
,,00005.991440,A1_34,0.023
,,00005.992000,A1_24,0.041
,,00005.992640,A1_41,0.015
,,00005.992880,A1_42,0.042
,,00005.993360,A1_33,0.131
,,00005.993440,A1_22,0.049
,,00005.993520,A1_31,0.038
,,00005.993600,A1_32,0.085
,,00005.993840,A1_21,0.13
,,00005.993920,A1_11,0.034
,,00005.994320,A1_12,0.104
,,00005.994400,A1_24,0.029
,,00005.994720,A1_34,0.024
,,00005.995600,A1_42,0.158
,,00005.995680,A1_22,0.083
,,00005.995840,A1_33,0.156
,,00005.996560,A1_21,0.043
,,00005.996960,A1_32,0.108
,,00005.997040,A1_24,0.024
,,00005.997200,A1_11,0.039
,,00005.997200,A1_12,0.103
,,00005.997440,A1_34,0.022
,,00005.997680,A1_23,0.043
,,00005.997920,A1_42,0.5
,,00005.998160,A1_33,0.084
,,00005.998640,A1_31,0.058
,,00005.998800,A1_21,0.03
,,00005.999360,A1_24,0.036
,,00005.999520,A1_22,0.048
,,00005.999760,A1_32,0.066
,,00005.999920,A1_12,0.041
,,00006.000160,A1_42,0.35
,,00006.000880,A1_41,0.012
,,00006.001040,A1_33,0.104
,,00006.001120,A1_11,0.024
,,00006.001280,A1_34,0.05
,,00006.001680,A1_21,0.05
,,00006.001840,A1_22,0.029
,,00006.001920,A1_24,0.038
,,00006.002160,A1_31,0.036
,,00006.002160,A1_32,0.066
,,00006.002480,A1_12,0.056
,,00006.003120,A1_43,0.019
,,00006.004000,A1_21,0.043
,,00006.004080,A1_11,0.02
,,00006.004240,A1_22,0.044
,,00006.004320,A1_33,0.073
,,00006.004640,A1_24,0.021
,,00006.004720,A1_31,0.022
,,00006.004800,A1_32,0.109
,,00006.005680,A1_42,0.364
,,00006.006000,A1_12,0.035
,,00006.006560,A1_22,0.045
,,00006.007040,A1_32,0.051
,,00006.007360,A1_24,0.014
,,00006.007440,A1_33,0.056
,,00006.007520,A1_34,0.024
,,00006.008480,A1_12,0.037
,,00006.008560,A1_21,0.038
,,00006.009360,A1_22,0.03
,,00006.009440,A1_42,0.031
,,00006.010000,A1_32,0.061
,,00006.010320,A1_24,0.022
,,00006.010320,A1_33,0.026
,,00006.011680,A1_22,0.055
,,00006.012240,A1_12,0.044
,,00006.012480,A1_32,0.055
,,00006.012880,A1_31,0.031
,,00006.013200,A1_21,0.019
,,00006.013680,A1_42,0.078
,,00006.014080,A1_22,0.038
,,00006.014400,A1_33,0.03
,,00006.014640,A1_12,0.073
,,00006.014720,A1_32,0.064
,,00006.016000,A1_42,0.037
,,00006.016160,A1_24,0.021
,,00006.016560,A1_22,0.022
,,00006.017040,A1_32,0.039
,,00006.017280,A1_33,0.047
,,00006.017360,A1_21,0.024
,,00006.017440,A1_12,0.032
,,00006.018800,A1_42,0.089
,,00006.019280,A1_22,0.021
,,00006.019280,A1_32,0.041
,,00006.020160,A1_24,0.028
,,00006.021120,A1_12,0.018
,,00006.021280,A1_42,0.061
,,00006.021600,A1_21,0.035
,,00006.021600,A1_22,0.032
,,00006.021680,A1_33,0.026
,,00006.022000,A1_32,0.072
,,00006.023360,A1_23,0.03
,,00006.023600,A1_12,0.017
,,00006.024000,A1_42,0.028
,,00006.024320,A1_32,0.034
,,00006.024800,A1_24,0.028
,,00006.024960,A1_33,0.03
,,00006.025440,A1_21,0.029
,,00006.025440,A1_22,0.039
,,00006.026160,A1_12,0.031
,,00006.026640,A1_42,0.049
,,00006.026720,A1_32,0.044
,,00006.027760,A1_33,0.077
,,00006.027920,A1_24,0.02
,,00006.028160,A1_21,0.031
,,00006.028320,A1_22,0.03
,,00006.028960,A1_12,0.013
,,00006.030000,A1_32,0.1
,,00006.030000,A1_33,0.025
,,00006.030000,A1_42,0.102
,,00006.030880,A1_21,0.024
,,00006.030960,A1_22,0.04
,,00006.031360,A1_12,0.036
,,00006.031440,A1_24,0.038
,,00006.032880,A1_33,0.036
,,00006.032880,A1_42,0.055
,,00006.032960,A1_32,0.047
