Investigator,,Time (s),Electrode,Amplitude (mV)
,,00017.911680,C5_22,0.023
,,00017.912160,C5_11,0.064
,,00017.912560,C5_44,0.033
,,00017.912800,C5_33,0.023
,,00017.914320,C5_34,0.016
,,00017.914640,C5_22,0.09
,,00017.915040,C5_11,0.061
,,00017.915040,C5_24,0.042
,,00017.915120,C5_13,0.026
,,00017.915360,C5_12,0.038
,,00017.915440,C5_33,0.052
,,00017.916000,C5_44,0.023
,,00017.917680,C5_24,0.029
,,00017.917760,C5_22,0.014
,,00017.917920,C5_33,0.027
,,00017.918080,C5_14,0.021
,,00017.918320,C5_12,0.023
,,00017.919040,C5_11,0.02
,,00017.919280,C5_13,0.038
,,00017.921200,C5_44,0.016
,,00017.921840,C5_11,0.032
,,00017.922800,C5_24,0.03
,,00017.922960,C5_13,0.014
,,00017.923600,C5_33,0.018
,,00017.925120,C5_11,0.021
,,00017.925360,C5_24,0.021
,,00017.925520,C5_13,0.023
,,00017.927360,C5_22,0.015
,,00017.928400,C5_13,0.019
,,00017.928960,C5_12,0.026
,,00017.929920,C5_22,0.15
,,00017.932800,C5_22,0.013
,,00017.934000,C5_13,0.018
,,00017.934480,C5_11,0.052
,,00017.937040,C5_11,0.018
,,00017.937200,C5_33,0.049
,,00017.938400,C5_22,0.071
,,00017.941520,C5_42,0.024
,,00017.945840,C5_32,0.023
,,00017.946400,C5_43,0.027
,,00017.947040,C5_11,0.063
,,00017.947920,C5_42,0.019
