Investigator,,Time (s),Electrode,Amplitude (mV)
,,00007.756080,D1_34,0.021
,,00007.757280,D1_22,0.022
,,00007.758000,D1_14,0.018
,,00007.758480,D1_34,0.015
,,00007.758960,D1_32,0.026
,,00007.760960,D1_13,0.022
,,00007.762160,D1_23,0.027
,,00007.762960,D1_22,0.055
,,00007.763040,D1_14,0.017
,,00007.764560,D1_23,0.024
,,00007.766240,D1_22,0.035
,,00007.771200,D1_22,0.026
,,00007.777120,D1_34,0.024
,,00007.789200,D1_22,0.036
,,00007.791280,D1_13,0.023
,,00007.791520,D1_22,0.016
,,00007.800240,D1_22,0.018
,,00007.804080,D1_22,0.018
,,00007.807120,D1_22,0.039
,,00007.813280,D1_22,0.034
,,00007.816400,D1_22,0.027
,,00007.827680,D1_22,0.027
,,00007.830880,D1_22,0.026
,,00007.833840,D1_22,0.019
,,00007.912160,D1_22,0.03
,,00007.916000,D1_22,0.041
,,00007.919600,D1_22,0.031
,,00007.922960,D1_22,0.032
,,00007.924720,D1_23,0.021
,,00007.957920,D1_22,0.023
,,00007.966000,D1_22,0.029
,,00007.968800,D1_22,0.028
,,00007.972480,D1_22,0.056
,,00007.976320,D1_22,0.022
,,00007.983520,D1_22,0.018
,,00007.991360,D1_22,0.021
,,00007.993920,D1_22,0.023
,,00007.997760,D1_22,0.045
