Investigator,,Time (s),Electrode,Amplitude (mV)
,,00006.104400,A4_13,0.16
,,00006.104720,A4_23,0.072
,,00006.105280,A4_33,0.037
,,00006.105440,A4_31,0.19
,,00006.105680,A4_42,0.049
,,00006.106480,A4_43,0.025
,,00006.106640,A4_12,0.044
,,00006.106640,A4_32,0.021
,,00006.106800,A4_24,0.023
,,00006.107120,A4_22,0.041
,,00006.107200,A4_14,0.065
,,00006.107920,A4_31,0.1
,,00006.108240,A4_42,0.044
,,00006.108400,A4_13,0.038
,,00006.108480,A4_11,0.028
,,00006.109120,A4_23,0.05
,,00006.109120,A4_33,0.042
,,00006.109440,A4_12,0.028
,,00006.110080,A4_14,0.037
,,00006.110240,A4_31,0.053
,,00006.110400,A4_22,0.084
,,00006.110720,A4_24,0.046
,,00006.110800,A4_13,0.059
,,00006.110880,A4_32,0.031
,,00006.111040,A4_42,0.056
,,00006.111520,A4_43,0.021
,,00006.112560,A4_14,0.046
,,00006.113200,A4_13,0.027
,,00006.113360,A4_23,0.12
,,00006.113680,A4_31,0.082
,,00006.113840,A4_42,0.045
,,00006.114080,A4_33,0.026
,,00006.114480,A4_22,0.082
,,00006.114960,A4_12,0.029
,,00006.115360,A4_14,0.051
,,00006.115600,A4_24,0.019
,,00006.115680,A4_13,0.059
,,00006.115920,A4_11,0.042
,,00006.115920,A4_23,0.026
,,00006.116480,A4_42,0.038
,,00006.116560,A4_33,0.037
,,00006.116640,A4_43,0.025
,,00006.116880,A4_22,0.14
,,00006.117360,A4_31,0.029
,,00006.117360,A4_32,0.029
,,00006.118000,A4_13,0.045
,,00006.118320,A4_24,0.029
,,00006.118560,A4_12,0.041
,,00006.118800,A4_14,0.03
,,00006.118800,A4_23,0.038
,,00006.119280,A4_42,0.046
,,00006.119600,A4_32,0.026
,,00006.119760,A4_31,0.046
,,00006.119840,A4_22,0.069
,,00006.120240,A4_33,0.043
,,00006.120640,A4_13,0.04
,,00006.121520,A4_24,0.028
,,00006.121760,A4_14,0.022
,,00006.121840,A4_23,0.145
,,00006.122000,A4_31,0.07
,,00006.122000,A4_42,0.04
,,00006.122320,A4_12,0.073
,,00006.122960,A4_22,0.083
,,00006.123120,A4_13,0.032
,,00006.123520,A4_33,0.045
,,00006.123680,A4_32,0.027
,,00006.124000,A4_14,0.023
,,00006.124160,A4_24,0.02
,,00006.124240,A4_42,0.071
,,00006.124480,A4_23,0.066
,,00006.124960,A4_12,0.021
,,00006.125200,A4_22,0.02
,,00006.126080,A4_31,0.025
,,00006.126320,A4_13,0.047
,,00006.126800,A4_11,0.039
,,00006.127040,A4_23,0.048
,,00006.127120,A4_33,0.041
,,00006.127360,A4_42,0.033
,,00006.127440,A4_12,0.024
,,00006.127600,A4_22,0.047
,,00006.127680,A4_32,0.026
,,00006.128000,A4_14,0.04
,,00006.129440,A4_31,0.084
,,00006.129840,A4_42,0.066
,,00006.129920,A4_13,0.022
,,00006.130160,A4_12,0.035
,,00006.130240,A4_22,0.045
,,00006.130240,A4_24,0.024
,,00006.130400,A4_14,0.028
,,00006.130560,A4_33,0.042
,,00006.130960,A4_23,0.019
,,00006.132640,A4_13,0.05
,,00006.132640,A4_31,0.031
,,00006.133600,A4_14,0.021
,,00006.134560,A4_42,0.057
,,00006.135360,A4_22,0.031
,,00006.135840,A4_14,0.052
,,00006.136800,A4_13,0.136
,,00006.136960,A4_23,0.041
,,00006.137520,A4_42,0.045
,,00006.137600,A4_31,0.036
,,00006.138560,A4_12,0.038
,,00006.139120,A4_13,0.014
,,00006.139440,A4_14,0.077
,,00006.139760,A4_42,0.074
,,00006.139840,A4_22,0.022
,,00006.141120,A4_12,0.015
,,00006.141680,A4_14,0.027
,,00006.142000,A4_42,0.055
,,00006.142240,A4_22,0.059
,,00006.144000,A4_14,0.022
,,00006.144240,A4_42,0.037
,,00006.145280,A4_22,0.034
,,00006.150720,A4_42,0.023
,,00006.150880,A4_24,0.048
,,00006.151200,A4_14,0.031
,,00006.154160,A4_24,0.013
,,00006.156880,A4_42,0.074
,,00006.160800,A4_22,0.023
